aee,alignment,artifact_id,error_map_png,eval_index,event_end,event_end_time,event_start,event_start_time,gt_flow_png,image_end_index,image_start_index,image_stride,method,metric_scope,next_image_png,outlier_count,outlier_percent,pred_flow_npz,pred_flow_png,prev_image_png,sensor_height,sensor_width,sequence,source_flow,source_h5,source_image_h5,target_height,target_width,valid_count,window_index
1.7398475408554077,matrixlstm_image_pair,sample_0000_indoor_flying1_window_0_image_9_stride_1,learning-base/artifacts/ergo/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/error_map.png,0,1739,1504645177.7358222,1558,1504645177.7039623,learning-base/artifacts/ergo/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/gt_flow.png,9,8,1,ergo,evflownet_official,learning-base/artifacts/ergo/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/next_image.png,4,22.22222222222222,learning-base/artifacts/ergo/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/pred_flow.npz,learning-base/artifacts/ergo/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/pred_flow.png,learning-base/artifacts/ergo/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,18,0
1.6858025789260864,matrixlstm_image_pair,sample_0120_indoor_flying1_window_120_image_129_stride_1,learning-base/artifacts/ergo/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/error_map.png,120,440743,1504645181.5589454,423390,1504645181.5270863,learning-base/artifacts/ergo/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/gt_flow.png,129,128,1,ergo,evflownet_official,learning-base/artifacts/ergo/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/next_image.png,298,8.514285714285714,learning-base/artifacts/ergo/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/pred_flow.npz,learning-base/artifacts/ergo/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/pred_flow.png,learning-base/artifacts/ergo/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,3500,120
1.6681458950042725,matrixlstm_image_pair,sample_0360_indoor_flying1_window_360_image_369_stride_1,learning-base/artifacts/ergo/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/error_map.png,360,2598638,1504645189.2051933,2588257,1504645189.1733334,learning-base/artifacts/ergo/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/gt_flow.png,369,368,1,ergo,evflownet_official,learning-base/artifacts/ergo/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/next_image.png,1386,19.25267398249757,learning-base/artifacts/ergo/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/pred_flow.npz,learning-base/artifacts/ergo/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/pred_flow.png,learning-base/artifacts/ergo/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,7199,360
2.0111372470855713,matrixlstm_image_pair,sample_0000_indoor_flying1_window_0_image_9_stride_1,learning-base/artifacts/est/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/error_map.png,0,1739,1504645177.7358222,1558,1504645177.7039623,learning-base/artifacts/est/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/gt_flow.png,9,8,1,est,evflownet_official,learning-base/artifacts/est/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/next_image.png,4,22.22222222222222,learning-base/artifacts/est/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/pred_flow.npz,learning-base/artifacts/est/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/pred_flow.png,learning-base/artifacts/est/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,18,0
1.5520697832107544,matrixlstm_image_pair,sample_0120_indoor_flying1_window_120_image_129_stride_1,learning-base/artifacts/est/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/error_map.png,120,440743,1504645181.5589454,423390,1504645181.5270863,learning-base/artifacts/est/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/gt_flow.png,129,128,1,est,evflownet_official,learning-base/artifacts/est/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/next_image.png,138,3.942857142857143,learning-base/artifacts/est/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/pred_flow.npz,learning-base/artifacts/est/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/pred_flow.png,learning-base/artifacts/est/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,3500,120
1.9504860639572144,matrixlstm_image_pair,sample_0360_indoor_flying1_window_360_image_369_stride_1,learning-base/artifacts/est/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/error_map.png,360,2598638,1504645189.2051933,2588257,1504645189.1733334,learning-base/artifacts/est/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/gt_flow.png,369,368,1,est,evflownet_official,learning-base/artifacts/est/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/next_image.png,1398,19.41936380052785,learning-base/artifacts/est/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/pred_flow.npz,learning-base/artifacts/est/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/pred_flow.png,learning-base/artifacts/est/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,7199,360
1.755344033241272,matrixlstm_image_pair,sample_0000_indoor_flying1_window_0_image_9_stride_1,learning-base/artifacts/get/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/error_map.png,0,1739,1504645177.7358222,1558,1504645177.7039623,learning-base/artifacts/get/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/gt_flow.png,9,8,1,get,evflownet_official,learning-base/artifacts/get/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/next_image.png,4,22.22222222222222,learning-base/artifacts/get/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/pred_flow.npz,learning-base/artifacts/get/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/pred_flow.png,learning-base/artifacts/get/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,18,0
1.7049860954284668,matrixlstm_image_pair,sample_0120_indoor_flying1_window_120_image_129_stride_1,learning-base/artifacts/get/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/error_map.png,120,440743,1504645181.5589454,423390,1504645181.5270863,learning-base/artifacts/get/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/gt_flow.png,129,128,1,get,evflownet_official,learning-base/artifacts/get/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/next_image.png,215,6.142857142857143,learning-base/artifacts/get/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/pred_flow.npz,learning-base/artifacts/get/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/pred_flow.png,learning-base/artifacts/get/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,3500,120
1.6928529739379883,matrixlstm_image_pair,sample_0360_indoor_flying1_window_360_image_369_stride_1,learning-base/artifacts/get/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/error_map.png,360,2598638,1504645189.2051933,2588257,1504645189.1733334,learning-base/artifacts/get/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/gt_flow.png,369,368,1,get,evflownet_official,learning-base/artifacts/get/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/next_image.png,1377,19.127656618974857,learning-base/artifacts/get/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/pred_flow.npz,learning-base/artifacts/get/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/pred_flow.png,learning-base/artifacts/get/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,7199,360
1.900848150253296,matrixlstm_image_pair,sample_0000_indoor_flying1_window_0_image_9_stride_1,learning-base/artifacts/matrixlstm/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/error_map.png,0,1739,1504645177.7358222,1558,1504645177.7039623,learning-base/artifacts/matrixlstm/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/gt_flow.png,9,8,1,matrixlstm,evflownet_official,learning-base/artifacts/matrixlstm/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/next_image.png,4,22.22222222222222,learning-base/artifacts/matrixlstm/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/pred_flow.npz,learning-base/artifacts/matrixlstm/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/pred_flow.png,learning-base/artifacts/matrixlstm/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,18,0
1.7341604232788086,matrixlstm_image_pair,sample_0120_indoor_flying1_window_120_image_129_stride_1,learning-base/artifacts/matrixlstm/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/error_map.png,120,440743,1504645181.5589454,423390,1504645181.5270863,learning-base/artifacts/matrixlstm/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/gt_flow.png,129,128,1,matrixlstm,evflownet_official,learning-base/artifacts/matrixlstm/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/next_image.png,225,6.428571428571429,learning-base/artifacts/matrixlstm/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/pred_flow.npz,learning-base/artifacts/matrixlstm/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/pred_flow.png,learning-base/artifacts/matrixlstm/inference/sample_0120_indoor_flying1_window_120_image_129_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,3500,120
1.6244467496871948,matrixlstm_image_pair,sample_0360_indoor_flying1_window_360_image_369_stride_1,learning-base/artifacts/matrixlstm/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/error_map.png,360,2598638,1504645189.2051933,2588257,1504645189.1733334,learning-base/artifacts/matrixlstm/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/gt_flow.png,369,368,1,matrixlstm,evflownet_official,learning-base/artifacts/matrixlstm/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/next_image.png,1372,19.058202528128906,learning-base/artifacts/matrixlstm/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/pred_flow.npz,learning-base/artifacts/matrixlstm/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/pred_flow.png,learning-base/artifacts/matrixlstm/inference/sample_0360_indoor_flying1_window_360_image_369_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,7199,360
1.6716761589050293,matrixlstm_image_pair,sample_0000_indoor_flying1_window_0_image_9_stride_1,learning-base/artifacts/evrepsl/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/error_map.png,0,1739,1504645177.7358222,1558,1504645177.7039623,learning-base/artifacts/evrepsl/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/gt_flow.png,9,8,1,evrepsl,evflownet_official,learning-base/artifacts/evrepsl/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/next_image.png,3,16.666666666666668,learning-base/artifacts/evrepsl/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/pred_flow.npz,learning-base/artifacts/evrepsl/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/pred_flow.png,learning-base/artifacts/evrepsl/inference/sample_0000_indoor_flying1_window_0_image_9_stride_1/prev_image.png,260,346,indoor_flying1,DATA_ROOT/indoor_flying/indoor_flying1_gt_flow_full.npz,DATA_ROOT/indoor_flying/indoor_flying1_left_events_6m.h5,DATA_ROOT/indoor_flying/indoor_flying1_left_images_full.h5,256,256,18,0
