epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
1,3.1172927421527903,1.6234940111637115,1.6234940111637115,True,0,False
2,2.9173103138640686,1.7113928699493408,1.6234940111637115,False,1,False
3,2.7941288633660957,1.5020748341083527,1.5020748341083527,True,0,False
4,2.693224713042542,1.7243551373481751,1.5020748341083527,False,1,False
5,2.676400200351254,1.3808837556838989,1.3808837556838989,True,0,False
6,2.5459112976933573,1.271696891784668,1.271696891784668,True,0,False
7,2.5030699981437934,1.135498715043068,1.135498715043068,True,0,False
8,2.5390308938183628,1.248826652765274,1.135498715043068,False,1,False
9,2.441695116378449,1.0866742074489593,1.0866742074489593,True,0,False
10,2.3516447976395325,1.2028112280368806,1.0866742074489593,False,1,False
11,2.435650428572854,1.0985682332515716,1.0866742074489593,False,2,False
12,2.3624629450368357,1.0527260625362396,1.0527260625362396,True,0,False
13,2.319642252974458,0.9576388549804687,0.9576388549804687,True,0,False
14,2.328296648277031,0.9999958807229996,0.9576388549804687,False,1,False
15,2.310101630923512,1.104695476293564,0.9576388549804687,False,2,False
16,2.3341401723714976,1.0434763240814209,0.9576388549804687,False,3,False
17,2.3208955028554894,0.9599084025621414,0.9576388549804687,False,4,False
18,2.2482404080066054,1.0258986282348632,0.9576388549804687,False,5,False
19,2.2320141883996816,1.0170431125164032,0.9576388549804687,False,6,False
20,2.275020582335336,0.9707616156339646,0.9576388549804687,False,7,False
21,2.230104679589743,0.933504210114479,0.933504210114479,True,0,False
22,2.2214555137760037,1.0699944376945496,0.933504210114479,False,1,False
23,2.2282868139036407,0.9526370096206666,0.933504210114479,False,2,False
24,2.1912338943271847,0.9979850959777832,0.933504210114479,False,3,False
25,2.1751533903918423,0.9575429952144623,0.933504210114479,False,4,False
26,2.1715099588855282,0.9506884795427323,0.933504210114479,False,5,False
27,2.166163472028879,1.0380541747808456,0.933504210114479,False,6,False
28,2.172862301815997,0.8518629640340805,0.8518629640340805,True,0,False
29,2.1541344896777646,0.8796486979722977,0.8518629640340805,False,1,False
30,2.1535595039744955,0.984091814160347,0.8518629640340805,False,2,False
31,2.107864580311618,0.9227624893188476,0.8518629640340805,False,3,False
32,2.1397500300145413,0.8672108894586563,0.8518629640340805,False,4,False
33,2.17661263523521,0.9967106539011001,0.8518629640340805,False,5,False
34,2.138119332082979,1.0450426387786864,0.8518629640340805,False,6,False
35,2.1117521196931275,1.0097512871026992,0.8518629640340805,False,7,False
36,2.1073659920430448,0.8000865095853805,0.8000865095853805,True,0,False
37,2.1386399950299944,0.9122398829460144,0.8000865095853805,False,1,False
38,2.118169898515219,0.9055511349439621,0.8000865095853805,False,2,False
39,2.105393205370222,1.0762343645095824,0.8000865095853805,False,3,False
40,2.081436267265907,0.9386413890123367,0.8000865095853805,False,4,False
41,2.116364327105847,0.8640248036384582,0.8000865095853805,False,5,False
42,2.0850860273445044,0.8884379833936691,0.8000865095853805,False,6,False
43,2.106710229601179,0.9874462777376175,0.8000865095853805,False,7,False
44,2.0841115713119507,0.971133508682251,0.8000865095853805,False,8,False
45,2.061287304857275,0.9154646855592727,0.8000865095853805,False,9,False
46,2.0627173015049527,0.9445983624458313,0.8000865095853805,False,10,True
