epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
1,3.1208375168370677,1.5203210091590882,1.5203210091590882,True,0,False
2,2.92055022585523,1.4429109740257262,1.4429109740257262,True,0,False
3,2.7910036687012556,1.4634073221683501,1.4429109740257262,False,1,False
4,2.676041680377918,1.4551065289974212,1.4429109740257262,False,2,False
5,2.6218040461068624,1.4528461146354674,1.4429109740257262,False,3,False
6,2.558101250575139,1.368383446931839,1.368383446931839,True,0,False
7,2.509210907495939,1.2523762887716294,1.2523762887716294,True,0,False
8,2.546775054145645,1.2047478091716766,1.2047478091716766,True,0,False
9,2.4489440590470704,1.1749825727939607,1.1749825727939607,True,0,False
10,2.377451301931025,1.1966185915470122,1.1749825727939607,False,1,False
11,2.3905167252152832,1.0887113004922866,1.0887113004922866,True,0,False
12,2.3516886902379466,1.0746120238304138,1.0746120238304138,True,0,False
13,2.327179084767352,1.1708827066421508,1.0746120238304138,False,1,False
14,2.3439176095711005,1.1621208810806274,1.0746120238304138,False,2,False
15,2.3248710055927653,0.935184143781662,0.935184143781662,True,0,False
16,2.3257669367633023,1.212153902053833,0.935184143781662,False,1,False
17,2.287678734286801,1.1287711215019227,0.935184143781662,False,2,False
18,2.263696992790306,1.3421637201309204,0.935184143781662,False,3,False
19,2.244645444901435,1.1522557240724565,0.935184143781662,False,4,False
20,2.274306922168522,1.1119346302747726,0.935184143781662,False,5,False
21,2.2050410286410824,1.1062636142969131,0.935184143781662,False,6,False
22,2.194931006693578,1.025790837407112,0.935184143781662,False,7,False
23,2.255804183718922,1.042348181605339,0.935184143781662,False,8,False
24,2.189276959869888,0.8608349573612213,0.8608349573612213,True,0,False
25,2.159592071732322,0.8578720384836197,0.8578720384836197,True,0,False
26,2.164978936478332,0.9315144991874695,0.8578720384836197,False,1,False
27,2.164700137389885,0.9449408394098282,0.8578720384836197,False,2,False
28,2.215457986999344,0.8925818228721618,0.8578720384836197,False,3,False
29,2.1617079252725118,1.0334835332632064,0.8578720384836197,False,4,False
30,2.1172284870357303,1.0862634706497192,0.8578720384836197,False,5,False
31,2.111437540787917,1.0313809436559678,0.8578720384836197,False,6,False
32,2.1354208765449103,1.080789480805397,0.8578720384836197,False,7,False
33,2.1674356945268403,0.8493357902765274,0.8493357902765274,True,0,False
34,2.1306223292927164,0.945569081902504,0.8493357902765274,False,1,False
35,2.1070270512130236,0.9053829729557037,0.8493357902765274,False,2,False
36,2.0871859985393484,0.9112267118692398,0.8493357902765274,False,3,False
37,2.1124566190845364,0.9286556959152221,0.8493357902765274,False,4,False
38,2.0961879911003534,0.9514574295282364,0.8493357902765274,False,5,False
39,2.1054278310838637,0.858079509139061,0.8493357902765274,False,6,False
40,2.0968668984842824,0.9697508716583252,0.8493357902765274,False,7,False
41,2.109367983681815,0.971648200750351,0.8493357902765274,False,8,False
42,2.0912059977814392,0.9707296168804169,0.8493357902765274,False,9,False
43,2.0895158432342193,0.9472778815031052,0.8493357902765274,False,10,True
