epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
1,3.1115890610349046,1.284254190325737,1.284254190325737,True,0,False
2,2.717244492782341,1.3125482380390168,1.284254190325737,False,1,False
3,2.6001894919426887,1.316746128797531,1.284254190325737,False,2,False
4,2.530273048432319,1.2029900497198105,1.2029900497198105,True,0,False
5,2.486919633634798,1.1408459240198134,1.1408459240198134,True,0,False
6,2.4179267568902656,1.1386133885383607,1.1386133885383607,True,0,False
7,2.3912015616238773,0.9567379236221314,0.9567379236221314,True,0,False
8,2.400336210544293,1.0203652220964432,0.9567379236221314,False,1,False
9,2.3297256283707672,0.9786813485622406,0.9567379236221314,False,2,False
10,2.282528680759472,1.0402505260705948,0.9567379236221314,False,3,False
11,2.3136082127854065,1.0484016919136048,0.9567379236221314,False,4,False
12,2.2834754081872792,0.821814027428627,0.821814027428627,True,0,False
13,2.2561827033430664,0.9450551515817642,0.821814027428627,False,1,False
14,2.2527351051896485,0.8911142945289612,0.821814027428627,False,2,False
15,2.244611537063515,0.9091084676980973,0.821814027428627,False,3,False
16,2.291783433694106,0.9785256713628769,0.821814027428627,False,4,False
17,2.253201294731308,0.8010817921161651,0.8010817921161651,True,0,False
18,2.1955712090481767,0.8340992224216461,0.8010817921161651,False,1,False
19,2.1730433584569573,0.9684439432621003,0.8010817921161651,False,2,False
20,2.167505925828284,0.8512209790945053,0.8010817921161651,False,3,False
21,2.143039446610671,0.9562605965137482,0.8010817921161651,False,4,False
22,2.135034502207578,0.8390212041139603,0.8010817921161651,False,5,False
23,2.169919948001484,0.8131581699848175,0.8010817921161651,False,6,False
24,2.1230047653009603,0.791889733672142,0.791889733672142,True,0,False
25,2.120856693812779,0.8274796235561371,0.791889733672142,False,1,False
26,2.1271115724857035,0.9001498737931252,0.791889733672142,False,2,False
27,2.0983128678667677,0.7735871067643165,0.7735871067643165,True,0,False
28,2.146106088554466,0.8095616051554679,0.7735871067643165,False,1,False
29,2.0995702979328867,0.8035648760199546,0.7735871067643165,False,2,False
30,2.058394661316505,0.7824740597605705,0.7735871067643165,False,3,False
31,2.0738600387678043,0.7557467320561408,0.7557467320561408,True,0,False
32,2.0775213673874573,0.7488037502765655,0.7488037502765655,True,0,False
33,2.0994761160441806,0.6972008383274079,0.6972008383274079,True,0,False
34,2.101066531715812,1.0212841874361038,0.6972008383274079,False,1,False
35,2.05282238813547,0.7707191607356072,0.6972008383274079,False,2,False
36,2.0413884618780114,0.8141209822893143,0.6972008383274079,False,3,False
37,2.0866754880318275,0.7983890855312348,0.6972008383274079,False,4,False
38,2.050100068469624,0.8853235411643982,0.6972008383274079,False,5,False
39,2.0569478299591566,0.801564516723156,0.6972008383274079,False,6,False
40,2.020754415910323,0.7319027584791183,0.6972008383274079,False,7,False
41,2.0503239199355408,0.7526306226849556,0.6972008383274079,False,8,False
42,2.024287977061429,0.7342324286699295,0.6972008383274079,False,9,False
43,2.0450352928140663,0.8272201806306839,0.6972008383274079,False,10,True
