epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
1,1.6241591483237783,2.6618438089489938,2.6618438089489938,True,0,False
2,1.5845074919459576,2.6205566421747206,2.6205566421747206,True,0,False
3,1.5711149125962816,2.668388837099075,2.6205566421747206,False,1,False
4,1.567604517392192,2.6225731751918793,2.6205566421747206,False,2,False
5,1.5653002475249893,2.640259317755699,2.6205566421747206,False,3,False
6,1.5622054256996978,2.6371836699843407,2.6205566421747206,False,4,False
7,1.5607003466831304,2.6379881893992425,2.6205566421747206,False,5,False
8,1.5587872631506625,2.654788495123386,2.6205566421747206,False,6,False
9,1.5577038491353257,2.6255398022532463,2.6205566421747206,False,7,False
10,1.5566308543053207,2.6004124106168747,2.6004124106168747,True,0,False
11,1.5561383767379664,2.63461643332243,2.6004124106168747,False,1,False
12,1.5546080788180958,2.6509989295601843,2.6004124106168747,False,2,False
13,1.5540371856691204,2.635197585940361,2.6004124106168747,False,3,False
14,1.5535709866261675,2.6234217146635057,2.6004124106168747,False,4,False
15,1.5528348845402575,2.6897950387001037,2.6004124106168747,False,5,False
16,1.5521015719531828,2.6529993461966517,2.6004124106168747,False,6,False
17,1.551680387438672,2.6545421854257585,2.6004124106168747,False,7,False
18,1.5507215450287684,2.6460918491482737,2.6004124106168747,False,8,False
19,1.5507404801310087,2.6937056068778036,2.6004124106168747,False,9,False
20,1.5505058444103947,2.7088871653079987,2.6004124106168747,False,10,True
