epoch,train_loss,val_aee,best_val_aee,is_best,stale_epochs,early_stopped
1,3.1867052355965417,1.5324159920215608,1.5324159920215608,True,0,False
2,3.0049582104106527,1.5349295663833618,1.5324159920215608,False,1,False
3,2.880050981437767,1.4108957982063293,1.4108957982063293,True,0,False
4,2.7883567613559763,1.3869710439443588,1.3869710439443588,True,0,False
5,2.7467783637099212,1.2241857451200486,1.2241857451200486,True,0,False
6,2.672105685695187,1.3012684905529022,1.2241857451200486,False,1,False
7,2.613216993572948,1.1616793882846832,1.1616793882846832,True,0,False
8,2.6256377474292294,1.031973713040352,1.031973713040352,True,0,False
9,2.5630115323014313,0.9093499916791916,0.9093499916791916,True,0,False
10,2.4734229766405544,0.9529049581289292,0.9093499916791916,False,1,False
11,2.4982160329818726,0.9612589520215988,0.9093499916791916,False,2,False
12,2.5409427606142483,1.004966384768486,0.9093499916791916,False,3,False
13,2.4501701383800296,0.9653101682662963,0.9093499916791916,False,4,False
14,2.4708519610729844,0.982335712313652,0.9093499916791916,False,5,False
15,2.432561349082779,0.8570573860406876,0.8570573860406876,True,0,False
16,2.4448411713589677,0.977593247294426,0.8570573860406876,False,1,False
17,2.4163629825298605,0.9776552933454513,0.8570573860406876,False,2,False
18,2.3724606521837006,0.8046665358543396,0.8046665358543396,True,0,False
19,2.344948777785668,1.0087382644414902,0.8046665358543396,False,1,False
20,2.3813335463240906,0.8797627139091492,0.8046665358543396,False,2,False
21,2.309098230613457,0.884707064628601,0.8046665358543396,False,3,False
22,2.2966459465550852,0.7605529019236564,0.7605529019236564,True,0,False
23,2.3509793071956424,0.8580336552858353,0.7605529019236564,False,1,False
24,2.297677266728747,0.7380322632193566,0.7380322632193566,True,0,False
25,2.2711368144213497,0.8037418007850647,0.7380322632193566,False,1,False
26,2.2744320919225505,0.8003973209857941,0.7380322632193566,False,2,False
27,2.254330405822167,0.9258426040410995,0.7380322632193566,False,3,False
28,2.3352606270339464,0.9388654214143753,0.7380322632193566,False,4,False
29,2.279438650215065,0.8191951161623001,0.7380322632193566,False,5,False
30,2.2302656920401605,0.8435119146108627,0.7380322632193566,False,6,False
31,2.2251791875440996,0.9035371261835098,0.7380322632193566,False,7,False
32,2.241048651737171,0.9069519835710526,0.7380322632193566,False,8,False
33,2.2828061947455773,0.7942836767435074,0.7380322632193566,False,9,False
34,2.249621856343615,0.7616224494576455,0.7380322632193566,False,10,True
